화성시,진안동,기산4통,4반,기산동 464 행림마을 래미안1차아파트 104동
화성시,진안동,기산4통,5반,기산동 464 행림마을 래미안1차아파트 105동
화성시,진안동,기산4통,6반,기산동 464 행림마을 래미안1차아파트 106동
화성시,진안동,기산4통,7반,기산동 464 행림마을 래미안1차아파트 107동
화성시,진안동,기산4통,8반,기산동 464 행림마을 래미안1차아파트 108동
화성시,진안동,기산4통,9반,기산동 464 행림마을 래미안1차아파트 109동
화성시,진안동,기산4통,10반,기산동 464 행림마을 래미안1차아파트 110동
화성시,진안동,기산5통,1반,기산동 466 신동탄푸르지오아파트 101동(1호열부터 3호열까지)
화성시,진안동,기산5통,2반,기산동 466 신동탄푸르지오아파트 101동(4호열부터 6호열까지) 및 상가
화성시,진안동,기산5통,3반,기산동 466 신동탄푸르지오아파트 102동
화성시,진안동,기산5통,4반,기산동 466 신동탄푸르지오아파트 103동(1호열부터 3호열까지)
화성시,진안동,기산5통,5반,기산동 466 신동탄푸르지오아파트 103동(4호열부터 6호열까지)
화성시,진안동,기산5통,6반,기산동 466 신동탄푸르지오아파트 104동(1호열부터 3호열까지)
화성시,진안동,기산5통,7반,기산동 466 신동탄푸르지오아파트 104동(4호열부터 6호열까지)
화성시,진안동,기산5통,8반,기산동 466 신동탄푸르지오아파트 105동(1호열부터 3호열까지)
화성시,진안동,기산5통,9반,기산동 466 신동탄푸르지오아파트 105동(4호열부터 6호열까지)
화성시,진안동,기산5통,10반,기산동 466 신동탄푸르지오아파트 106동(1호열부터 3호열까지)
화성시,진안동,기산5통,11반,기산동 466 신동탄푸르지오아파트 107동
화성시,진안동,기산5통,12반,기산동 466 신동탄푸르지오아파트 108동(1호열부터 3호열까지)
화성시,진안동,기산5통,13반,기산동 466 신동탄푸르지오아파트 108동(4호열부터 6호열까지)
화성시,진안동,기산6통,1반,기산동 466 신동탄푸르지오아파트 109동(1호열부터 3호열까지)
화성시,진안동,기산6통,2반,기산동 466 신동탄푸르지오아파트 109동(4호열부터 6호열까지)
화성시,진안동,기산6통,3반,기산동 466 신동탄푸르지오아파트 110동
화성시,진안동,기산6통,4반,기산동 466 신동탄푸르지오아파트 111동
화성시,진안동,기산6통,5반,기산동 466 신동탄푸르지오아파트 112동 및 관리사무소
화성시,진안동,기산6통,6반,기산동 466 신동탄푸르지오아파트 113동
화성시,진안동,기산6통,7반,기산동 466 신동탄푸르지오아파트 114동
화성시,진안동,기산6통,8반,기산동 466 신동탄푸르지오아파트 115동
화성시,진안동,기산6통,9반,기산동 466 신동탄푸르지오아파트 116동
화성시,진안동,기산7통,1반,기산동 467 행복마을참누리에듀파크아파트 101동
화성시,진안동,기산7통,2반,기산동 467 행복마을참누리에듀파크아파트 102동
화성시,진안동,기산7통,3반,기산동 467 행복마을참누리에듀파크아파트 103동
화성시,진안동,기산7통,4반,기산동 467 행복마을참누리에듀파크아파트 104동
화성시,진안동,기산7통,5반,기산동 467 행복마을참누리에듀파크아파트 105동
화성시,진안동,기산7통,6반,기산동 467 행복마을참누리에듀파크아파트 106동
화성시,진안동,기산7통,7반,기산동 467 행복마을참누리에듀파크아파트 107동
화성시,진안동,기산7통,8반,기산동 467 행복마을참누리에듀파크아파트 108동
화성시,진안동,기산7통,9반,기산동 467 행복마을참누리에듀파크아파트 109동
화성시,진안동,기산7통,10반,기산동 467 행복마을참누리에듀파크아파트 110동
화성시,진안동,기산7통,11반,기산동 467 행복마을참누리에듀파크아파트 111동
화성시,진안동,기산7통,12반,기산동 467 행복마을참누리에듀파크아파트 112동
화성시,진안동,기산7통,13반,기산동 467 행복마을참누리에듀파크아파트 113동
화성시,읍면동,통리,반,관 할 구 역
화성시,진안동,기산8통,1반,기산동 468 행복마을참누리에듀파크아파트 114동
화성시,진안동,기산8통,2반,기산동 468 행복마을참누리에듀파크아파트 115동
화성시,진안동,기산8통,3반,기산동 468 행복마을참누리에듀파크아파트 116동
화성시,진안동,기산8통,4반,기산동 468 행복마을참누리에듀파크아파트 117동
화성시,진안동,기산8통,5반,기산동 468 행복마을참누리에듀파크아파트 118동
화성시,진안동,기산8통,6반,기산동 468 행복마을참누리에듀파크아파트 119동
화성시,진안동,기산8통,7반,기산동 468 행복마을참누리에듀파크아파트 120동
화성시,진안동,기산9통,1반,기산동 57 SK뷰파크 2차 아파트 201동
화성시,진안동,기산9통,2반,기산동 57 SK뷰파크 2차 아파트 202동
화성시,진안동,기산9통,3반,기산동 57 SK뷰파크 2차 아파트 203동
화성시,진안동,기산9통,4반,기산동 57 SK뷰파크 2차 아파트 204동
화성시,진안동,기산9통,5반,기산동 57 SK뷰파크 2차 아파트 205동
화성시,진안동,기산9통,6반,기산동 57 SK뷰파크 2차 아파트 206동
화성시,진안동,기산9통,7반,기산동 57 SK뷰파크 2차 아파트 207동
화성시,진안동,기산10통,1반,기산동 57 SK뷰파크 2차 아파트 208동
화성시,진안동,기산10통,2반,기산동 57 SK뷰파크 2차 아파트 209동
화성시,진안동,기산10통,3반,기산동 57 SK뷰파크 2차 아파트 210동
화성시,진안동,기산10통,4반,기산동 57 SK뷰파크 2차 아파트 211동
화성시,진안동,기산10통,5반,기산동 57 SK뷰파크 2차 아파트 212동
화성시,진안동,기산10통,6반,기산동 57 SK뷰파크 2차 아파트 213동
화성시,진안동,기산10통,7반,기산동 57 SK뷰파크 2차 아파트 214동
화성시,진안동,기산11통,1반,기산동 SK뷰파크 3차 아파트 101동
화성시,진안동,기산11통,2반,기산동 SK뷰파크 3차 아파트 102동
화성시,진안동,기산11통,3반,기산동 SK뷰파크 3차 아파트 103동
화성시,진안동,기산11통,4반,기산동 SK뷰파크 3차 아파트 104동
화성시,진안동,기산11통,5반,기산동 SK뷰파크 3차 아파트 105동
화성시,진안동,기산11통,6반,기산동 SK뷰파크 3차 아파트 106동
화성시,진안동,기산11통,7반,"기산동 SK뷰파크 3차 아파트 107동, 상가"
화성시,진안동,기산12통,1반,기산동 SK뷰파크 3차 아파트 108동
화성시,진안동,기산12통,2반,기산동 SK뷰파크 3차 아파트 109동
화성시,진안동,기산12통,3반,기산동 SK뷰파크 3차 아파트 110동
화성시,진안동,기산12통,4반,기산동 SK뷰파크 3차 아파트 111동
화성시,진안동,기산12통,5반,기산동 SK뷰파크 3차 아파트 112동
화성시,진안동,기산12통,6반,기산동 SK뷰파크 3차 아파트 113동
화성시,읍면동,통리,반,관 할 구 역
화성시,진안동,반정1통,1반,반정동 48~80
화성시,진안동,반정1통,2반,반정동 81~113
화성시,진안동,반정1통,3반,반정동 114~145
화성시,진안동,반정2통,1반,반정동 196~250
화성시,진안동,반정2통,2반,반정동 251~304
화성시,진안동,반정2통,3반,반정동 305~356
화성시,진안동,반정3통,1반,반정동623 반정아이파크캐슬 4단지 401동
화성시,진안동,반정3통,2반,반정동623 반정아이파크캐슬 4단지 402동
화성시,진안동,반정3통,3반,반정동623 반정아이파크캐슬 4단지 403동
화성시,진안동,반정3통,4반,반정동623 반정아이파크캐슬 4단지 404동
화성시,진안동,반정3통,5반,반정동623 반정아이파크캐슬 4단지 405동
화성시,진안동,반정3통,6반,반정동623 반정아이파크캐슬 4단지 406동
화성시,진안동,반정3통,7반,반정동623 반정아이파크캐슬 4단지 407동
화성시,진안동,반정3통,8반,반정동623 반정아이파크캐슬 4단지 408동
화성시,진안동,반정3통,9반,반정동623 반정아이파크캐슬 4단지 409동
화성시,진안동,반정3통,10반,반정동623 반정아이파크캐슬 4단지 410동 및 상가
화성시,진안동,반정3통,11반,반정동623 반정아이파크캐슬 4단지 411동
화성시,진안동,반정3통,12반,반정동623 반정아이파크캐슬 4단지 412동
화성시,진안동,반정3통,13반,반정동623 반정아이파크캐슬 4단지 413동
화성시,진안동,반정3통,14반,반정동623 반정아이파크캐슬 4단지 414동
화성시,진안동,반정4통,1반,반정동637 반정아이파크캐슬 5단지 501동
화성시,진안동,반정4통,2반,반정동637 반정아이파크캐슬 5단지 502동
화성시,진안동,반정4통,3반,반정동637 반정아이파크캐슬 5단지 503동 및 상가
화성시,진안동,반정4통,4반,반정동637 반정아이파크캐슬 5단지 504동
화성시,진안동,반정4통,5반,반정동637 반정아이파크캐슬 5단지 505동
화성시,진안동,반정4통,6반,반정동637 반정아이파크캐슬 5단지 506동
화성시,진안동,반정4통,7반,반정동637 반정아이파크캐슬 5단지 507동
화성시,진안동,반정4통,8반,반정동637 반정아이파크캐슬 5단지 508동
화성시,진안동,반정4통,9반,반정동637 반정아이파크캐슬 5단지 509동
화성시,진안동,반정4통,10반,반정동637 반정아이파크캐슬 5단지 510동
화성시,진안동,반정4통,11반,반정동637 반정아이파크캐슬 5단지 511동
화성시,진안동,반정4통,12반,반정동637 반정아이파크캐슬 5단지 512동
화성시,진안동,반정4통,13반,반정동637 반정아이파크캐슬 5단지 513동
화성시,진안동,반정4통,14반,반정동637 반정아이파크캐슬 5단지 514동
화성시,진안동,반정4통,15반,반정동637 반정아이파크캐슬 5단지 515동
화성시,진안동,반정4통,16반,반정동637 반정아이파크캐슬 5단지 516동
화성시,진안동,반정4통,17반,반정동637 반정아이파크캐슬 5단지 517동
화성시,진안동,반정4통,18반,반정동637 반정아이파크캐슬 5단지 518동
화성시,진안동,반정4통,19반,반정동637 반정아이파크캐슬 5단지 519동
화성시,진안동,반정4통,20반,반정동637 반정아이파크캐슬 5단지 520동
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점1통,1반,"병점동 514-1~572(520, 521-4, 552-2, 553-2, 554-4, 555-5, 556-1 제외), 588~623, 639~662, 666-2~669-1, 688-2 ~704, 717-2~719-3, 731-1~731-3, 734~737, 738­2~746­3, 754­1~754­5, 755­2~755­3, 756­1~756­21, 756­27~756­44, 756­53~756­92, 756­96, 756­99~756­199, 756­211, 756­217~ 756­249, 756­251~756­256"
화성시,병점1동,병점1통,2반,병점동 552-2(유리빌라)
화성시,병점1동,병점1통,3반,병점동 553-2(보성빌라)
화성시,병점1동,병점1통,4반,병점동 555-5(그랜드빌라)
화성시,병점1동,병점1통,5반,병점동 554-4(동성빌라)
화성시,병점1동,병점1통,6반,병점동 556-1(동원빌라)
화성시,병점1동,병점1통,7반,병점동 521-4(한일빌라트)
화성시,병점1동,병점2통,1반,"병점동 345-56, 356-57, 356-1, 356-3, 356-31~356-35, 356-43, 356-56, 356-57, 356-64, 357-14"
화성시,병점1동,병점2통,2반,"병점동 345-11, 345-44, 345-50, 345-77, 345-78, 345-79, 348-4~348-27, 349-5~349-30, 353-12~353 -18, 379-3, 379-10, 379-11, 380-1"
화성시,병점1동,병점2통,3반,"병점동 356-25~356-28, 356-41, 356-55, 356-73, 356-102, 379-7"
화성시,병점1동,병점2통,4반,"병점동 345-5, 345-12, 345-33, 345-35, 345-36, 345-63~ 345-84, 345-5, 345-8, 347-1~347-18"
화성시,병점1동,병점2통,5반,"병점동 345-88~345-90, 348-25, 356-6, 356-7"
화성시,병점1동,병점2통,6반,"병점동 345-18, 345-23, 345-30, 345-36~345-38, 345-47, 345-48, 345-54, 345-55, 345-59,"
화성시,병점1동,병점2통,7반,"병점동 356-10~356-23, 356-30, 356-36, 356-59, 356-60, 357-1, 357-2, 358-1, 361-3, 361-15,"
화성시,병점1동,병점2통,8반,"병점동 361-10, 364, 364-4, 365-5, 366-1~366-7, 368-1, 368-6, 370-5, 371-1, 371-5, 372-1, 373-1, 406-1, 407-4, 408-8, 431-3, 431-9, 431-54, 432-3"
화성시,병점1동,병점3통,1반,"병점동 349-4, 349-8, 349-10, 349-35, -351-2, 351-7, 351-10, 377, 377-59~377-61, 377-1~377-4, 377-6~377-7, 379-6, 381-17, 386-2"
화성시,병점1동,병점3통,2반,"병점동 377-9~377-13, 377-15, 377-19~377-29, 377-33~377-36"
화성시,병점1동,병점3통,3반,"병점동 377-15, 1동 1층~10층"
화성시,병점1동,병점3통,4반,"병점동 377-15, 1동 11층~20층"
화성시,병점1동,병점3통,5반,"병점동 377-15, 2동 1층~10층"
화성시,병점1동,병점3통,6반,"병점동 377-15, 2동 11층~20층"
화성시,병점1동,병점4통,1반,병점동 393-2~395-1(청록빌라)
화성시,병점1동,병점4통,2반,"병점동 396~396-3(삼환연립), 396-8~476"
화성시,병점1동,병점5통,1반,병점동 359 대창그린아파트 101동(아파트주변상가 포함)
화성시,병점1동,병점5통,2반,병점동 359 대창그린아파트 102동
화성시,병점1동,병점5통,3반,병점동 359 대창그린아파트 103동
화성시,병점1동,병점5통,4반,병점동 359 대창그린아파트 104동
화성시,병점1동,병점5통,5반,병점동 359 대창그린아파트 105동
화성시,병점1동,병점5통,6반,병점동 359 대창그린아파트 106동
화성시,병점1동,병점5통,7반,병점동 359 대창그린아파트 107동
화성시,병점1동,병점6통,1반,병점동 809 주공아파트 101동(1~6층)
화성시,병점1동,병점6통,2반,병점동 809 주공아파트 101동(7~12층)
화성시,병점1동,병점6통,3반,병점동 809 주공아파트 101동(13~18층)
화성시,병점1동,병점6통,4반,병점동 809 주공아파트 102동(1~6층)
화성시,병점1동,병점6통,5반,병점동 809 주공아파트 102동(7~12층)
화성시,병점1동,병점6통,6반,병점동 809 주공아파트 102동(13~18층)
화성시,병점1동,병점6통,7반,병점동 809 주공아파트 103동(1~5층)
화성시,병점1동,병점6통,8반,병점동 809 주공아파트 103동(6~10층)
화성시,병점1동,병점6통,9반,병점동 809 주공아파트 103동(11~15층)
화성시,병점1동,병점6통,10반,병점동 809 주공아파트 104동(1~2호열)
화성시,병점1동,병점6통,11반,병점동 809 주공아파트 104동(3~4호열)
화성시,병점1동,병점6통,12반,병점동 809 주공아파트 105동(1~2호열)
화성시,병점1동,병점6통,13반,병점동 809 주공아파트 105동(3~4호열)
화성시,병점1동,병점6통,14반,병점동 809 주공아파트 106동(1~2호열)
화성시,병점1동,병점6통,15반,병점동 809 주공아파트 106동(3~4호열)
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점7통,1반,병점동 809 주공아파트 107동(1~2호열)
화성시,병점1동,병점7통,2반,병점동 809 주공아파트 107동(3~4호열)
화성시,병점1동,병점7통,3반,병점동 809 주공아파트 108동(1~3호열)
화성시,병점1동,병점7통,4반,병점동 809 주공아파트 108동(3~4호열)
화성시,병점1동,병점7통,5반,병점동 809 주공아파트 109동(1~3호열)
화성시,병점1동,병점7통,6반,병점동 809 주공아파트 109동(3~4호열)
화성시,병점1동,병점7통,7반,병점동 809 주공아파트 110동(1~2호열)
화성시,병점1동,병점7통,8반,병점동 809 주공아파트 110동(3~4호열)
화성시,병점1동,병점7통,9반,병점동 809 주공아파트 111동(1~2호열)
화성시,병점1동,병점7통,10반,병점동 809 주공아파트 111동(3~4호열)
화성시,병점1동,병점7통,11반,병점동 809 주공아파트 112동(1~2호열)
화성시,병점1동,병점7통,12반,병점동 809 주공아파트 112동(3~4호열)
화성시,병점1동,병점7통,13반,병점동 809 주공아파트 113동(1~2호열)
화성시,병점1동,병점7통,14반,병점동 809 주공아파트 113동(3~4호열)
화성시,병점1동,병점7통,15반,병점동 809 주공아파트 114동(1~2호열)
화성시,병점1동,병점7통,16반,병점동 809 주공아파트 114동(3~4호열)
화성시,병점1동,병점7통,17반,병점동 809 주공아파트 115동(1~2호열)
화성시,병점1동,병점7통,18반,병점동 809 주공아파트 115동(3~4호열)
화성시,병점1동,병점8통,1반,병점동 485 병점한신아파트 101동(1~2호열)
화성시,병점1동,병점8통,2반,병점동 485 병점한신아파트 101동(3~4호열)
화성시,병점1동,병점8통,3반,병점동 485 병점한신아파트 101동(5~6호열)
화성시,병점1동,병점8통,4반,병점동 485 병점한신아파트 101동(7~8호열)
화성시,병점1동,병점8통,5반,병점동 485 병점한신아파트 102동(1~2호열)
화성시,병점1동,병점8통,6반,병점동 485 병점한신아파트 102동(3~4호열)
화성시,병점1동,병점8통,7반,병점동 485 병점한신아파트 102동(5~6호열)
화성시,병점1동,병점8통,8반,병점동 485 병점한신아파트 102동(7~8호열)
화성시,병점1동,병점8통,9반,병점동 485 병점한신아파트 102동(9~10호열)
화성시,병점1동,병점8통,10반,병점동 485 병점한신아파트 102동(11~12호열)
화성시,병점1동,병점8통,11반,병점동 485 병점한신아파트 103동(1~2호열)
화성시,병점1동,병점8통,12반,병점동 485 병점한신아파트 103동(3~4호열)
화성시,병점1동,병점8통,13반,병점동 485 병점한신아파트 104동(1~2호열)
화성시,병점1동,병점8통,14반,병점동 485 병점한신아파트 104동(3~4호열)
화성시,병점1동,병점8통,15반,병점동 485 병점한신아파트 104동(5~6호열)
화성시,병점1동,병점8통,16반,병점동 485 병점한신아파트 104동(7~8호열)
화성시,병점1동,병점8통,17반,병점동 485 병점한신아파트 104동(9~10호열)
화성시,병점1동,병점8통,18반,병점동 485 병점한신아파트 105동(1~2호열)
화성시,병점1동,병점8통,19반,병점동 485 병점한신아파트 105동(3~4호열)
화성시,병점1동,병점8통,20반,병점동 485 병점한신아파트 105동(5~6호열)
화성시,병점1동,병점8통,21반,병점동 485 병점한신아파트 105동(7~8호열)
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점9통,1반,병점동 282 남수원 두산아파트 101동(1~2호열)
화성시,병점1동,병점9통,2반,병점동 282 남수원 두산아파트 101동(3~4호열)
화성시,병점1동,병점9통,3반,병점동 282 남수원 두산아파트 102동
화성시,병점1동,병점9통,4반,병점동 282 남수원 두산아파트 103동
화성시,병점1동,병점9통,5반,병점동 282 남수원 두산아파트 104동
화성시,병점1동,병점9통,6반,병점동 282 남수원 두산아파트 105동(1~2호열)
화성시,병점1동,병점9통,7반,병점동 282 남수원 두산아파트 105동(3~4호열)
화성시,병점1동,병점9통,8반,병점동 282 남수원 두산아파트 106동(1~2호열)
화성시,병점1동,병점9통,9반,병점동 282 남수원 두산아파트 106동(3~4호열)
화성시,병점1동,병점9통,10반,병점동 282 남수원 두산아파트 107동
화성시,병점1동,병점9통,11반,병점동 282 남수원 두산아파트 108동(1~2호열)
화성시,병점1동,병점9통,12반,병점동 282 남수원 두산아파트 108동(3~4호열)
화성시,병점1동,병점9통,13반,병점동 282 남수원 두산아파트 109동(1~2호열)
화성시,병점1동,병점9통,14반,병점동 282 남수원 두산아파트 109동(3~4호열)
화성시,병점1동,병점9통,15반,병점동 282 남수원 두산아파트 110동
화성시,병점1동,병점9통,16반,병점동 282 남수원 두산아파트 111동
화성시,병점1동,병점9통,17반,병점동 282 남수원 두산아파트 112동(1~2호열)
화성시,병점1동,병점9통,18반,병점동 282 남수원 두산아파트 112동(3~4호열)
화성시,병점1동,병점9통,19반,"병점동 282 남수원 두산아파트 113동, 311~317, 상가"
화성시,병점1동,병점9통,20반,병점동 282 남수원 두산아파트 114동(1~2호열)
화성시,병점1동,병점9통,21반,병점동 282 남수원 두산아파트 114동(3~4호열)
화성시,병점1동,병점10통,1반,병점동 500-1 성호아파트 101동(1~4호열)
화성시,병점1동,병점10통,2반,병점동 500-1 성호아파트 101동(5~8호열)
화성시,병점1동,병점10통,3반,병점동 500-1 성호아파트 101동(9~12호열)
화성시,병점1동,병점10통,4반,병점동 500-1 성호아파트 102동(1~3호열)
화성시,병점1동,병점10통,5반,병점동 500-1 성호아파트 102동(4~6호열)
화성시,병점1동,병점10통,6반,병점동 500-1 성호아파트 103동(1~3호열)
화성시,병점1동,병점10통,7반,병점동 500-1 성호아파트 103동(4~6호열)
화성시,병점1동,병점10통,8반,병점동 500-1 성호아파트 104동(1~4호열)
화성시,병점1동,병점10통,9반,병점동 500-1 성호아파트 104동(5~8호열)
화성시,병점1동,병점10통,10반,병점동 500-1 성호아파트 105동(1~4호열)
화성시,병점1동,병점10통,11반,병점동 500-1 성호아파트 105동(5~8호열)
화성시,병점1동,병점11통,1반,"병점동 520 한일타운 101동, 상가"
화성시,병점1동,병점11통,2반,병점동 520 한일타운 102동
화성시,병점1동,병점11통,3반,병점동 520 한일타운 103동(1~6호열)
화성시,병점1동,병점11통,4반,병점동 520 한일타운 103동(7~12호열)
화성시,병점1동,병점11통,5반,병점동 520 한일타운 104동
화성시,병점1동,병점11통,6반,병점동 520 한일타운 105동(1~4호열)
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점11통,7반,병점동 520 한일타운 105동(5~8호열)
화성시,병점1동,병점11통,8반,병점동 520 한일타운 106동
화성시,병점1동,병점12통,1반,병점동 506 송화마을 우남퍼스트빌3차아파트 301동
화성시,병점1동,병점12통,2반,병점동 506 송화마을 우남퍼스트빌3차아파트 302동
화성시,병점1동,병점12통,3반,병점동 506 송화마을 우남퍼스트빌3차아파트 303동
화성시,병점1동,병점12통,4반,병점동 506 송화마을 우남퍼스트빌3차아파트 304동
화성시,병점1동,병점12통,5반,병점동 506 송화마을 우남퍼스트빌3차아파트 305동
화성시,병점1동,병점12통,6반,병점동 506 송화마을 우남퍼스트빌3차아파트 306동
화성시,병점1동,병점12통,7반,병점동 506 송화마을 우남퍼스트빌3차아파트 307동
화성시,병점1동,병점12통,8반,병점동 506 송화마을 우남퍼스트빌3차아파트 308동
화성시,병점1동,병점12통,9반,병점동 506 송화마을 우남퍼스트빌3차아파트 309동
화성시,병점1동,병점13통,1반,병점동 817 늘벗마을 신창1차아파트 101동
화성시,병점1동,병점13통,2반,병점동 817 늘벗마을 신창1차아파트 102동
화성시,병점1동,병점13통,3반,병점동 817 늘벗마을 신창1차아파트 103동
화성시,병점1동,병점13통,4반,병점동 817 늘벗마을 신창1차아파트 104동
화성시,병점1동,병점13통,5반,병점동 817 늘벗마을 신창1차아파트 105동(1~4열)
화성시,병점1동,병점13통,6반,병점동 817 늘벗마을 신창1차아파트 105동(5~8열)
화성시,병점1동,병점13통,7반,병점동 817 늘벗마을 신창1차아파트 106동(1~4열)
화성시,병점1동,병점13통,8반,병점동 817 늘벗마을 신창1차아파트 106동(5~8열)
화성시,병점1동,병점13통,9반,병점동 817 늘벗마을 신창1차아파트 107동
화성시,병점1동,병점13통,10반,병점동 817 늘벗마을 신창1차아파트 108동
화성시,병점1동,병점13통,11반,병점동 817 늘벗마을 신창1차아파트 109동(1~4열)
화성시,병점1동,병점13통,12반,병점동 817 늘벗마을 신창1차아파트 109동(5~8열)
화성시,병점1동,병점13통,13반,병점동 817 늘벗마을 신창1차아파트 110동
화성시,병점1동,병점14통,1반,병점동 817 늘벗마을 신창미션힐1차아파트 111동
화성시,병점1동,병점14통,2반,병점동 817 늘벗마을 신창미션힐1차아파트 112동
화성시,병점1동,병점14통,3반,"병점동 817 늘벗마을 신창미션힐1차아파트 113동, 상가"
화성시,병점1동,병점14통,4반,병점동 817 늘벗마을 신창미션힐1차아파트 114동
화성시,병점1동,병점14통,5반,병점동 817 늘벗마을 신창미션힐1차아파트 115동(1~4열)
화성시,병점1동,병점14통,6반,병점동 817 늘벗마을 신창미션힐1차아파트 115동(5~8열)
화성시,병점1동,병점14통,7반,병점동 817 늘벗마을 신창미션힐1차아파트 116동(1~4열)
화성시,병점1동,병점14통,8반,병점동 817 늘벗마을 신창미션힐1차아파트 116동(5~8열)
화성시,병점1동,병점14통,9반,병점동 817 늘벗마을 신창미션힐1차아파트 117동
화성시,병점1동,병점14통,10반,병점동 817 늘벗마을 신창미션힐1차아파트 118동
화성시,병점1동,병점14통,11반,병점동 817 늘벗마을 신창미션힐1차아파트 119동(1~4열)
화성시,병점1동,병점14통,12반,병점동 817 늘벗마을 신창미션힐1차아파트 119동(5~8열)
화성시,병점1동,병점14통,13반,병점동 817 늘벗마을 신창미션힐1차아파트 120동(1~4열)
화성시,병점1동,병점14통,14반,병점동 817 늘벗마을 신창미션힐1차아파트 120동(5~8열)
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점15통,1반,병점동 866 다정마을 신한에스빌아파트 101동
화성시,병점1동,병점15통,2반,병점동 866 다정마을 신한에스빌아파트 102동
화성시,병점1동,병점15통,3반,병점동 866 다정마을 신한에스빌아파트 103동
화성시,병점1동,병점15통,4반,병점동 866 다정마을 신한에스빌아파트 104동
화성시,병점1동,병점15통,5반,병점동 866 다정마을 신한에스빌아파트 105동
화성시,병점1동,병점15통,6반,병점동 866 다정마을 신한에스빌아파트 106동
화성시,병점1동,병점15통,7반,병점동 866 다정마을 신한에스빌아파트 107동
화성시,병점1동,병점15통,8반,병점동 866 다정마을 신한에스빌아파트 108동
화성시,병점1동,병점15통,9반,병점동 866 다정마을 신한에스빌아파트 109동
화성시,병점1동,병점15통,10반,"병점동 866 다정마을 신한에스빌아파트 110동, 상가"
화성시,병점1동,병점16통,1반,병점동 867 다정마을 신한에스빌아파트 201동
화성시,병점1동,병점16통,2반,"병점동 867 다정마을 신한에스빌아파트 202동1열, 2열 103호-904호"
화성시,병점1동,병점16통,3반,"병점동 867 다정마을 신한에스빌아파트 202동 1003호-1804호, 3열"
화성시,병점1동,병점16통,4반,"병점동 867 다정마을 신한에스빌아파트 203동, 상가"
화성시,병점1동,병점17통,1반,병점동 868 병점임광그대가아파트 101동
화성시,병점1동,병점17통,2반,병점동 868 병점임광그대가아파트 102동
화성시,병점1동,병점17통,3반,병점동 868 병점임광그대가아파트 103동
화성시,병점1동,병점17통,4반,병점동 868 병점임광그대가아파트 104동
화성시,병점1동,병점17통,5반,병점동 868 병점임광그대가아파트 105동
화성시,병점1동,병점17통,6반,병점동 868 병점임광그대가아파트 106동
화성시,병점1동,병점18통,1반,"병점동 409번지 병점SK뷰 아파트 101동, 104동"
화성시,병점1동,병점18통,2반,"병점동 409번지 병점SK뷰 아파트 102동, 105동"
화성시,병점1동,병점18통,3반,"병점동 409번지 병점SK뷰 아파트 103동, 106동"
화성시,병점1동,병점19통,1반,병점동 485 병점한신아파트 106동(1~2호열)
화성시,병점1동,병점19통,2반,병점동 485 병점한신아파트 106동(3~4호열)
화성시,병점1동,병점19통,3반,병점동 485 병점한신아파트 107동(1~2호열)
화성시,병점1동,병점19통,4반,병점동 485 병점한신아파트 107동(3~4호열)
화성시,병점1동,병점19통,5반,병점동 485 병점한신아파트 107동(5~6호열)
화성시,병점1동,병점19통,6반,병점동 485 병점한신아파트 107동(7~8호열)
화성시,병점1동,병점19통,7반,병점동 485 병점한신아파트 108동(1~2호열)
화성시,병점1동,병점19통,8반,병점동 485 병점한신아파트 108동(3~4호열)
화성시,병점1동,병점19통,9반,병점동 485 병점한신아파트 108동(5~6호열)
화성시,병점1동,병점19통,10반,병점동 485 병점한신아파트 109동(1~2호열)
화성시,병점1동,병점19통,11반,병점동 485 병점한신아파트 109동(3~4호열)
화성시,병점1동,병점19통,12반,병점동 485 병점한신아파트 110동(1~2호열)
화성시,병점1동,병점19통,13반,병점동 485 병점한신아파트 110동(3~4호열)
화성시,병점1동,병점19통,14반,병점동 485 병점한신아파트 110동(5~6호열)
화성시,병점1동,병점19통,15반,병점동 485 병점한신아파트 110동(7~8호열)
화성시,병점1동,병점19통,16반,병점동 485 병점한신아파트 110동(9~10호열)
화성시,읍면동,통리,반,관 할 구 역
화성시,병점1동,병점20통,1반,"병점동 465-5, 479-1, 480-1, 490-2, 492-15, 491-1"
화성시,병점1동,병점20통,2반,병점 양우내안애 101동
화성시,병점1동,병점20통,3반,병점 양우내안애 102동
화성시,병점1동,병점20통,4반,병점 양우내안애 103동
화성시,병점1동,병점20통,5반,병점 양우내안애 104동
화성시,병점1동,병점21통,1반,병점동 871 효성해링턴플레이스 101동
화성시,병점1동,병점21통,2반,병점동 871 효성해링턴플레이스 102동
화성시,병점1동,병점21통,3반,병점동 871 효성해링턴플레이스 103동
화성시,병점1동,병점21통,4반,병점동 871 효성해링턴플레이스 104동
화성시,병점1동,병점21통,5반,병점동 871 효성해링턴플레이스 105동
화성시,병점1동,병점21통,6반,"병점동 871 효성해링턴플레이스 106동 2층, 상가"
화성시,병점1동,병점21통,7반,병점동 871 효성해링턴플레이스 106동 3층~5층
